MonthStart,Disease,PatientCount,ClaimAmount
1985-05-01,Prediabetes (finding),1,500
1985-06-01,Prediabetes (finding),1,500
1985-08-01,Prediabetes (finding),1,500
1985-11-01,Prediabetes (finding),2,1000
1986-01-01,Prediabetes (finding),2,1000
1986-02-01,Prediabetes (finding),2,1000
1986-04-01,Prediabetes (finding),1,500
1986-07-01,Prediabetes (finding),1,500
1986-09-01,Prediabetes (finding),1,500
1986-10-01,Prediabetes (finding),1,500
1986-12-01,Prediabetes (finding),3,1500
1987-01-01,Prediabetes (finding),1,500
1987-04-01,Prediabetes (finding),2,1000
1987-05-01,Prediabetes (finding),2,1000
1987-08-01,Prediabetes (finding),1,500
1987-09-01,Prediabetes (finding),1,500
1987-11-01,Prediabetes (finding),1,500
1988-02-01,Prediabetes (finding),4,2000
1988-04-01,Prediabetes (finding),1,500
1988-05-01,Prediabetes (finding),2,1000
1988-08-01,Prediabetes (finding),1,500
1988-10-01,Prediabetes (finding),2,1000
1989-03-01,Prediabetes (finding),4,2000
1989-05-01,Prediabetes (finding),1,500
1989-07-01,Prediabetes (finding),1,500
1989-08-01,Prediabetes (finding),3,1500
1989-09-01,Prediabetes (finding),3,1500
1989-11-01,Prediabetes (finding),2,1000
1990-01-01,Prediabetes (finding),4,2000
1990-03-01,Prediabetes (finding),1,500
1990-06-01,Prediabetes (finding),1,500
1990-07-01,Prediabetes (finding),1,500
1990-08-01,Prediabetes (finding),1,500
1990-09-01,Prediabetes (finding),1,500
1990-10-01,Prediabetes (finding),2,1000
1990-11-01,Prediabetes (finding),1,500
1990-12-01,Prediabetes (finding),2,1000
1991-01-01,Prediabetes (finding),2,1000
1991-02-01,Prediabetes (finding),1,500
1991-03-01,Prediabetes (finding),1,500
1991-05-01,Prediabetes (finding),1,500
1991-08-01,Prediabetes (finding),1,500
1991-10-01,Prediabetes (finding),1,500
1991-11-01,Prediabetes (finding),2,1000
1991-12-01,Prediabetes (finding),4,2000
1992-01-01,Prediabetes (finding),1,500
1992-04-01,Prediabetes (finding),1,500
1992-05-01,Prediabetes (finding),1,500
1992-06-01,Prediabetes (finding),2,1000
1992-08-01,Prediabetes (finding),1,500
1992-09-01,Prediabetes (finding),1,500
1993-01-01,Prediabetes (finding),1,500
1993-06-01,Prediabetes (finding),2,1000
1993-07-01,Prediabetes (finding),1,500
1993-09-01,Prediabetes (finding),3,1500
1993-10-01,Prediabetes (finding),2,1000
1993-11-01,Prediabetes (finding),1,500
1993-12-01,Prediabetes (finding),2,1000
1994-01-01,Prediabetes (finding),2,1000
1994-02-01,Prediabetes (finding),2,1000
1994-04-01,Prediabetes (finding),1,500
1994-05-01,Prediabetes (finding),1,500
1994-06-01,Prediabetes (finding),1,500
1994-08-01,Prediabetes (finding),2,1000
1994-10-01,Prediabetes (finding),2,1000
1994-11-01,Prediabetes (finding),1,500
1994-12-01,Prediabetes (finding),5,2500
1995-01-01,Prediabetes (finding),1,500
1995-03-01,Prediabetes (finding),2,1000
1995-04-01,Prediabetes (finding),1,500
1995-05-01,Prediabetes (finding),1,500
1995-06-01,Prediabetes (finding),2,1000
1995-08-01,Prediabetes (finding),3,1500
1995-09-01,Prediabetes (finding),1,500
1995-10-01,Prediabetes (finding),1,500
1995-11-01,Prediabetes (finding),3,1500
1995-12-01,Prediabetes (finding),1,500
1996-01-01,Prediabetes (finding),2,1000
1996-03-01,Prediabetes (finding),2,1000
1996-04-01,Prediabetes (finding),2,1000
1996-05-01,Prediabetes (finding),1,500
1996-06-01,Prediabetes (finding),1,500
1996-07-01,Prediabetes (finding),1,500
1996-08-01,Prediabetes (finding),2,1000
1996-09-01,Prediabetes (finding),1,500
1996-10-01,Prediabetes (finding),2,1000
1996-11-01,Prediabetes (finding),3,1500
1997-01-01,Prediabetes (finding),2,1000
1997-02-01,Prediabetes (finding),2,1000
1997-03-01,Prediabetes (finding),2,1000
1997-06-01,Prediabetes (finding),1,500
1997-07-01,Prediabetes (finding),2,1000
1997-11-01,Prediabetes (finding),1,500
1997-12-01,Prediabetes (finding),2,1000
1998-02-01,Prediabetes (finding),2,1000
1998-03-01,Prediabetes (finding),1,500
1998-05-01,Prediabetes (finding),1,500
1998-06-01,Prediabetes (finding),2,1000
1998-07-01,Prediabetes (finding),1,500
1998-08-01,Prediabetes (finding),1,500
1998-09-01,Prediabetes (finding),1,500
1998-10-01,Prediabetes (finding),1,500
1998-11-01,Prediabetes (finding),1,500
1998-12-01,Prediabetes (finding),1,500
1999-03-01,Prediabetes (finding),1,500
1999-04-01,Prediabetes (finding),2,1000
1999-05-01,Prediabetes (finding),1,500
1999-07-01,Prediabetes (finding),3,1500
1999-09-01,Prediabetes (finding),1,500
1999-10-01,Prediabetes (finding),1,500
1999-11-01,Prediabetes (finding),1,500
1999-12-01,Prediabetes (finding),1,500
2000-02-01,Prediabetes (finding),5,2500
2000-03-01,Prediabetes (finding),2,1000
2000-04-01,Prediabetes (finding),2,1000
2000-05-01,Prediabetes (finding),1,500
2000-06-01,Prediabetes (finding),3,1500
2001-01-01,Prediabetes (finding),1,500
2001-02-01,Prediabetes (finding),1,500
2001-04-01,Prediabetes (finding),3,1500
2001-07-01,Prediabetes (finding),2,1000
2001-08-01,Prediabetes (finding),3,1500
2001-09-01,Prediabetes (finding),1,500
2001-10-01,Prediabetes (finding),1,500
2001-11-01,Prediabetes (finding),1,500
2001-12-01,Prediabetes (finding),1,500
2002-01-01,Prediabetes (finding),3,1500
2002-02-01,Prediabetes (finding),5,2500
2002-03-01,Prediabetes (finding),2,1000
2002-05-01,Prediabetes (finding),1,500
2002-06-01,Prediabetes (finding),1,500
2002-07-01,Prediabetes (finding),1,500
2002-08-01,Prediabetes (finding),2,1000
2002-09-01,Prediabetes (finding),1,500
2002-10-01,Prediabetes (finding),3,1500
2002-11-01,Prediabetes (finding),2,1000
2002-12-01,Prediabetes (finding),4,2000
2003-01-01,Prediabetes (finding),1,500
2003-03-01,Prediabetes (finding),1,500
2003-04-01,Prediabetes (finding),3,1500
2003-05-01,Prediabetes (finding),1,500
2003-06-01,Prediabetes (finding),2,1000
2003-07-01,Prediabetes (finding),1,500
2003-08-01,Prediabetes (finding),2,1000
2003-09-01,Prediabetes (finding),6,3000
2003-10-01,Prediabetes (finding),2,1000
2003-12-01,Prediabetes (finding),2,1000
2004-02-01,Prediabetes (finding),1,500
2004-05-01,Prediabetes (finding),2,1000
2004-06-01,Prediabetes (finding),1,500
2004-07-01,Prediabetes (finding),2,1000
2004-08-01,Prediabetes (finding),2,1000
2004-09-01,Prediabetes (finding),2,1000
2004-10-01,Prediabetes (finding),1,500
2004-11-01,Prediabetes (finding),1,500
2004-12-01,Prediabetes (finding),2,1000
2005-02-01,Prediabetes (finding),1,500
2005-04-01,Prediabetes (finding),1,500
2005-05-01,Prediabetes (finding),1,500
2005-06-01,Prediabetes (finding),3,1500
2005-07-01,Prediabetes (finding),1,500
2005-09-01,Prediabetes (finding),1,500
2005-10-01,Prediabetes (finding),4,2000
2005-11-01,Prediabetes (finding),1,500
2005-12-01,Prediabetes (finding),3,1500
2006-03-01,Prediabetes (finding),1,500
2006-04-01,Prediabetes (finding),1,500
2006-06-01,Prediabetes (finding),3,1500
2006-07-01,Prediabetes (finding),1,500
2006-09-01,Prediabetes (finding),1,500
2006-11-01,Prediabetes (finding),2,1000
2006-12-01,Prediabetes (finding),3,1500
2007-03-01,Prediabetes (finding),1,500
2007-05-01,Prediabetes (finding),4,2000
2007-06-01,Prediabetes (finding),4,2000
2007-08-01,Prediabetes (finding),1,500
2007-09-01,Prediabetes (finding),1,500
2007-10-01,Prediabetes (finding),1,500
2007-11-01,Prediabetes (finding),1,500
2008-02-01,Prediabetes (finding),1,500
2008-04-01,Prediabetes (finding),1,500
2008-05-01,Prediabetes (finding),1,500
2008-06-01,Prediabetes (finding),1,500
2008-07-01,Prediabetes (finding),3,1500
2008-08-01,Prediabetes (finding),1,500
2008-09-01,Prediabetes (finding),1,500
2008-10-01,Prediabetes (finding),3,1500
2008-11-01,Prediabetes (finding),1,500
2008-12-01,Prediabetes (finding),5,2500
2009-01-01,Prediabetes (finding),1,500
2009-02-01,Prediabetes (finding),4,2000
2009-05-01,Prediabetes (finding),2,1000
2009-06-01,Prediabetes (finding),2,1000
2009-07-01,Prediabetes (finding),2,1000
2009-09-01,Prediabetes (finding),2,1000
2009-10-01,Prediabetes (finding),4,2000
2009-11-01,Prediabetes (finding),1,500
2009-12-01,Prediabetes (finding),2,1000
2010-01-01,Prediabetes (finding),2,1000
2010-02-01,Prediabetes (finding),3,1500
2010-05-01,Prediabetes (finding),1,500
2010-06-01,Prediabetes (finding),2,1000
2010-08-01,Prediabetes (finding),3,1500
2010-10-01,Prediabetes (finding),2,1000
2011-04-01,Prediabetes (finding),1,500
2011-05-01,Prediabetes (finding),2,1000
2011-07-01,Prediabetes (finding),2,1000
2011-08-01,Prediabetes (finding),2,1000
2011-09-01,Prediabetes (finding),3,1500
2011-11-01,Prediabetes (finding),3,1500
2012-01-01,Prediabetes (finding),1,500
2012-02-01,Prediabetes (finding),2,1000
2012-03-01,Prediabetes (finding),1,500
2012-05-01,Prediabetes (finding),2,1000
2012-06-01,Prediabetes (finding),2,1000
2012-07-01,Prediabetes (finding),1,500
2012-08-01,Prediabetes (finding),1,500
2012-10-01,Prediabetes (finding),1,500
2012-12-01,Prediabetes (finding),1,500
2013-01-01,Prediabetes (finding),1,500
2013-05-01,Prediabetes (finding),2,1000
2013-07-01,Prediabetes (finding),5,2500
2013-08-01,Prediabetes (finding),2,1000
2013-09-01,Prediabetes (finding),2,1000
2013-10-01,Prediabetes (finding),1,500
2013-11-01,Prediabetes (finding),2,1000
2014-01-01,Prediabetes (finding),2,1000
2014-02-01,Prediabetes (finding),6,3000
2014-03-01,Prediabetes (finding),2,1000
2014-04-01,Prediabetes (finding),1,500
2014-05-01,Prediabetes (finding),1,500
2014-06-01,Prediabetes (finding),2,1000
2014-07-01,Prediabetes (finding),1,500
2014-08-01,Prediabetes (finding),2,1000
2014-09-01,Prediabetes (finding),1,500
2014-10-01,Prediabetes (finding),2,1000
2014-11-01,Prediabetes (finding),1,500
2014-12-01,Prediabetes (finding),2,1000
2015-02-01,Prediabetes (finding),2,1000
2015-05-01,Prediabetes (finding),4,2000
2015-06-01,Prediabetes (finding),3,1500
2015-07-01,Prediabetes (finding),1,500
2015-09-01,Prediabetes (finding),1,500
2015-10-01,Prediabetes (finding),1,500
2015-12-01,Prediabetes (finding),2,1000
2016-01-01,Prediabetes (finding),1,500
2016-03-01,Prediabetes (finding),4,2000
2016-04-01,Prediabetes (finding),2,1000
2016-05-01,Prediabetes (finding),1,500
2016-06-01,Prediabetes (finding),2,1000
2016-07-01,Prediabetes (finding),1,500
2016-10-01,Prediabetes (finding),2,1000
2016-11-01,Prediabetes (finding),2,1000
2016-12-01,Prediabetes (finding),1,500
2017-01-01,Prediabetes (finding),1,500
2017-02-01,Prediabetes (finding),1,500
2017-03-01,Prediabetes (finding),4,2000
2017-04-01,Prediabetes (finding),1,500
2017-05-01,Prediabetes (finding),1,500
2017-06-01,Prediabetes (finding),3,1500
2017-07-01,Prediabetes (finding),3,1500
2017-08-01,Prediabetes (finding),3,1500
2017-09-01,Prediabetes (finding),1,500
2017-10-01,Prediabetes (finding),1,500
2017-11-01,Prediabetes (finding),1,500
2017-12-01,Prediabetes (finding),1,500
2018-01-01,Prediabetes (finding),1,500
2018-02-01,Prediabetes (finding),2,1000
2018-03-01,Prediabetes (finding),7,3500
2018-05-01,Prediabetes (finding),2,1000
2018-06-01,Prediabetes (finding),5,2500
2018-08-01,Prediabetes (finding),1,500
2018-10-01,Prediabetes (finding),2,1000
2018-11-01,Prediabetes (finding),1,500
2018-12-01,Prediabetes (finding),1,500
2019-01-01,Prediabetes (finding),1,500
2019-03-01,Prediabetes (finding),3,1500
2019-04-01,Prediabetes (finding),1,500
2019-05-01,Prediabetes (finding),2,1000
2019-07-01,Prediabetes (finding),1,500
2019-08-01,Prediabetes (finding),4,2000
2019-09-01,Prediabetes (finding),1,500
2019-12-01,Prediabetes (finding),1,500
2020-01-01,Prediabetes (finding),2,1000
2020-02-01,Prediabetes (finding),1,500
2020-03-01,Prediabetes (finding),1,500
2020-04-01,Prediabetes (finding),2,1000
2020-06-01,Prediabetes (finding),1,500
2020-07-01,Prediabetes (finding),5,2500
2020-08-01,Prediabetes (finding),3,1500
2020-09-01,Prediabetes (finding),2,1000
2020-10-01,Prediabetes (finding),2,1000
2020-11-01,Prediabetes (finding),2,1000
2020-12-01,Prediabetes (finding),1,500
2021-01-01,Prediabetes (finding),6,3000
2021-02-01,Prediabetes (finding),2,1000
2021-03-01,Prediabetes (finding),4,2000
2021-04-01,Prediabetes (finding),2,1000
2021-05-01,Prediabetes (finding),2,1000
2021-06-01,Prediabetes (finding),3,1500
2021-07-01,Prediabetes (finding),1,500
2021-09-01,Prediabetes (finding),1,500
2021-10-01,Prediabetes (finding),1,500
2021-11-01,Prediabetes (finding),3,1500
2021-12-01,Prediabetes (finding),3,1500
2022-01-01,Prediabetes (finding),1,500
2022-02-01,Prediabetes (finding),1,500
2022-04-01,Prediabetes (finding),4,2000
2022-05-01,Prediabetes (finding),3,1500
2022-08-01,Prediabetes (finding),1,500
2022-09-01,Prediabetes (finding),2,1000
2022-10-01,Prediabetes (finding),3,1500
2022-11-01,Prediabetes (finding),1,500
2023-01-01,Prediabetes (finding),2,1000
2023-02-01,Prediabetes (finding),3,1500
2023-03-01,Prediabetes (finding),3,1500
2023-04-01,Prediabetes (finding),2,1000
2023-05-01,Prediabetes (finding),2,1000
2023-07-01,Prediabetes (finding),3,1500
2023-08-01,Prediabetes (finding),2,1000
2023-09-01,Prediabetes (finding),2,1000
2023-10-01,Prediabetes (finding),1,500
2023-11-01,Prediabetes (finding),3,1500
2023-12-01,Prediabetes (finding),1,500
2024-01-01,Prediabetes (finding),2,1000
2024-03-01,Prediabetes (finding),3,1500
2024-04-01,Prediabetes (finding),1,500
2024-05-01,Prediabetes (finding),1,500
2024-07-01,Prediabetes (finding),1,500
2024-09-01,Prediabetes (finding),2,1000
2024-10-01,Prediabetes (finding),2,1000
2024-12-01,Prediabetes (finding),1,500
2025-01-01,Prediabetes (finding),2,1000
2025-04-01,Prediabetes (finding),3,1500
2025-05-01,Prediabetes (finding),1,500
2025-06-01,Prediabetes (finding),1,500
2025-07-01,Prediabetes (finding),1,500
2025-08-01,Prediabetes (finding),2,1000
2025-09-01,Prediabetes (finding),2,1000
2025-10-01,Prediabetes (finding),1,500
2025-11-01,Prediabetes (finding),1,500
2025-12-01,Prediabetes (finding),1,500
1936-05-01,Primary dental caries (disorder),1,500
1939-08-01,Primary dental caries (disorder),1,500
1940-06-01,Primary dental caries (disorder),1,500
1952-08-01,Primary dental caries (disorder),1,500
1957-09-01,Primary dental caries (disorder),1,500
1958-11-01,Primary dental caries (disorder),1,500
1963-08-01,Primary dental caries (disorder),1,500
1964-05-01,Primary dental caries (disorder),1,500
1966-10-01,Primary dental caries (disorder),1,500
1967-03-01,Primary dental caries (disorder),1,500
1970-05-01,Primary dental caries (disorder),1,500
1970-08-01,Primary dental caries (disorder),1,500
1970-11-01,Primary dental caries (disorder),1,500
1971-03-01,Primary dental caries (disorder),1,500
1973-02-01,Primary dental caries (disorder),1,500
